id,generation,name,types,supertype,subtypes,hp,evolvesTo,rarity,attack_name,AVG_damage,gerarchic
sm75-1,Seventh,Charmander,['Fire'],Pokémon,['Basic'],70.0,['Charmeleon'],Common,Fire Fang,20.0,"Charmander, Charmeleon, Charizard"
sm75-2,Seventh,Charmeleon,['Fire'],Pokémon,['Stage 1'],80.0,['Charizard'],Uncommon,Flamethrower,80.0,
sm75-3,Seventh,Charizard,['Fire'],Pokémon,['Stage 2'],160.0,,Rare Holo,Fiery Blast,130.0,
sm75-4,Seventh,Torchic,['Fire'],Pokémon,['Basic'],60.0,['Combusken'],Common,Singe,31.73951305368143,"Torchic, Combusken, Blaziken"
sm75-5,Seventh,Combusken,['Fire'],Pokémon,['Stage 1'],80.0,['Blaziken'],Uncommon,Lunge,60.0,
sm75-6,Seventh,Blaziken,['Fire'],Pokémon,['Stage 2'],150.0,,Rare Holo,Fire Stream,90.0,
sm75-8,Seventh,Darumaka,['Fire'],Pokémon,['Basic'],70.0,['Darmanitan'],Common,Damage Rush,31.73951305368143,"Darumaka, Darmanitan"
sm75-9,Seventh,Darmanitan,['Fire'],Pokémon,['Stage 1'],130.0,,Uncommon,Heat Assist|Darmani-Hands,31.73951305368143,
sm75-10,Seventh,Heatmor,['Fire'],Pokémon,['Basic'],110.0,,Uncommon,Singe|Charring Breath,120.0,Heatmor
sm75-12,Seventh,Litten,['Fire'],Pokémon,['Basic'],60.0,['Torracat'],Common,Fury Swipes,31.73951305368143,"Litten, Torracat, Incineroar"
sm75-13,Seventh,Salandit,['Fire'],Pokémon,['Basic'],60.0,['Salazzle'],Common,Call for Family|Dig Claws,20.0,"Salandit, Salazzle"
sm75-14,Seventh,Salazzle,['Fire'],Pokémon,['Stage 1'],110.0,,Uncommon,Ring of Fire|Flamethrower,50.0,
sm75-15,Seventh,Horsea,['Water'],Pokémon,['Basic'],40.0,['Seadra'],Common,Splatter,31.73951305368143,"Horsea, Seadra, Kingdra"
sm75-16,Seventh,Horsea,['Water'],Pokémon,['Basic'],50.0,['Seadra'],Common,Hydro Pump,31.73951305368143,"Horsea, Seadra, Kingdra"
sm75-17,Seventh,Seadra,['Water'],Pokémon,['Stage 1'],90.0,['Kingdra'],Uncommon,Hydro Pump,31.73951305368143,
sm75-19,Seventh,Magikarp,['Water'],Pokémon,['Basic'],30.0,['Gyarados'],Common,Water Splash,31.73951305368143,"Magikarp, Gyarados"
sm75-20,Seventh,Gyarados,['Water'],Pokémon,['Stage 1'],160.0,,Rare Holo,Wild Tail,160.0,
sm75-21,Seventh,Lapras,['Water'],Pokémon,['Basic'],120.0,,Uncommon,Aqua Bullet|Hydro Pump,20.0,Lapras
sm75-22,Seventh,Totodile,['Water'],Pokémon,['Basic'],60.0,['Croconaw'],Common,Leer|Fury Swipes,31.73951305368143,"Totodile, Croconaw, Feraligatr"
sm75-23,Seventh,Croconaw,['Water'],Pokémon,['Stage 1'],90.0,['Feraligatr'],Uncommon,Tackle|Sweep Away,60.0,
sm75-24,Seventh,Feraligatr,['Water'],Pokémon,['Stage 2'],160.0,,Rare Holo,Riptide,31.73951305368143,
sm75-25,Seventh,Wooper,['Water'],Pokémon,['Basic'],70.0,['Quagsire'],Common,Ram|Rain Splash,15.0,"Wooper, Quagsire"
sm75-26,Seventh,Quagsire,['Water'],Pokémon,['Stage 1'],120.0,,Uncommon,Hydro Pump,31.73951305368143,
sm75-27,Seventh,Corsola,['Water'],Pokémon,['Basic'],90.0,['Cursola'],Common,Bubble Shoot,31.73951305368143,"Corsola, Cursola"
sm75-28,Seventh,Feebas,['Water'],Pokémon,['Basic'],30.0,['Milotic'],Common,Rain Splash,10.0,"Feebas, Milotic"
sm75-29,Seventh,Milotic,['Water'],Pokémon,['Stage 1'],120.0,,Uncommon,Aurora Wave|Aqua Split,35.0,
sm75-30,Seventh,Phione,['Water'],Pokémon,['Basic'],70.0,,Uncommon,Water Pulse,30.0,Phione
sm75-31,Seventh,Wishiwashi,['Water'],Pokémon,['Basic'],30.0,,Common,Water Gun,20.0,Wishiwashi
sm75-32,Seventh,Trapinch,['Fighting'],Pokémon,['Basic'],60.0,['Vibrava'],Common,Mini Earthquake,20.0,"Trapinch, Vibrava, Flygon"
sm75-33,Seventh,Hydreigon,['Darkness'],Pokémon,['Stage 2'],160.0,,Rare Holo,Dark Destruction,120.0,
sm75-34,Seventh,Dratini,['Dragon'],Pokémon,['Basic'],60.0,['Dragonair'],Common,Wrap,10.0,"Dratini, Dragonair, Dragonite"
sm75-35,Seventh,Dratini,['Dragon'],Pokémon,['Basic'],70.0,['Dragonair'],Common,Tail Whap,30.0,"Dratini, Dragonair, Dragonite"
sm75-36,Seventh,Dragonair,['Dragon'],Pokémon,['Stage 1'],100.0,['Dragonite'],Uncommon,Dragon Tail|Waterfall,80.0,
sm75-38,Seventh,Vibrava,['Dragon'],Pokémon,['Stage 1'],80.0,['Flygon'],Common,Sonic Edge,50.0,
sm75-39,Seventh,Flygon,['Dragon'],Pokémon,['Stage 2'],140.0,,Uncommon,Sand Tomb,110.0,
sm75-40,Seventh,Altaria,['Dragon'],Pokémon,['Stage 1'],80.0,,Rare Holo,Pierce,20.0,
sm75-42,Seventh,Bagon,['Dragon'],Pokémon,['Basic'],60.0,['Shelgon'],Common,Risky Kick|Dragon Eye,15.0,"Bagon, Shelgon, Salamence"
sm75-43,Seventh,Shelgon,['Dragon'],Pokémon,['Stage 1'],80.0,['Salamence'],Uncommon,Rollout,30.0,
sm75-45,Seventh,Druddigon,['Dragon'],Pokémon,['Basic'],110.0,,Uncommon,Dragon Claw,100.0,Druddigon
sm75-46,Seventh,Zekrom,['Dragon'],Pokémon,['Basic'],130.0,,Rare Holo,Shred|Bolt Strike,110.0,Zekrom
sm75-47,Seventh,Kyurem,['Dragon'],Pokémon,['Basic'],130.0,,Rare Holo,Outrage|Frost Spear,100.0,Kyurem
sm75-49,Seventh,Zygarde,['Dragon'],Pokémon,['Basic'],130.0,,Uncommon,Rumble|Raging Blade,20.0,Zygarde
sm75-50,Seventh,Turtonator,['Dragon'],Pokémon,['Basic'],110.0,,Uncommon,Explosive Jet,31.73951305368143,Turtonator
sm75-51,Seventh,Drampa,['Dragon'],Pokémon,['Basic'],120.0,,Uncommon,Dragon Wisdom|Hyper Voice,50.0,Drampa
sm75-52,Seventh,Jangmo-o,['Dragon'],Pokémon,['Basic'],60.0,['Hakamo-o'],Common,Rigidify|Dragon Claw,20.0,"Jangmo-o, Hakamo-o, Kommo-o"
sm75-53,Seventh,Hakamo-o,['Dragon'],Pokémon,['Stage 1'],90.0,['Kommo-o'],Common,Guard Press|Dragon Claw,50.0,
sm75-54,Seventh,Kommo-o,['Dragon'],Pokémon,['Stage 2'],160.0,,Rare Holo,Guard Press|Raging Uppercut,60.0,
sm75-55,Seventh,Kangaskhan,['Colorless'],Pokémon,['Basic'],120.0,,Common,Fetch|Headbutt|One-Two Punch,30.0,Kangaskhan
sm75-56,Seventh,Swablu,['Colorless'],Pokémon,['Basic'],50.0,['Altaria'],Common,Collect|Peck,20.0,"Swablu, Altaria"
sm75-57,Seventh,Swablu,['Colorless'],Pokémon,['Basic'],50.0,['Altaria'],Common,Sing,31.73951305368143,"Swablu, Altaria"
sm75-40a,Seventh,Altaria,['Dragon'],Pokémon,['Stage 1'],80.0,,Rare Holo,Pierce,20.0,
sm8-1,Seventh,Tangela,['Grass'],Pokémon,['Basic'],80.0,['Tangrowth'],Common,Gentle Slap|Bind,30.0,"Tangela, Tangrowth"
sm8-2,Seventh,Tangrowth,['Grass'],Pokémon,['Stage 1'],140.0,,Rare,Hefty Whip|Whip Smash,110.0,
sm8-3,Seventh,Scyther,['Grass'],Pokémon,['Basic'],80.0,['Scizor'],Common,Fury Cutter,31.73951305368143,"Scyther, Scizor, Kleavor"
sm8-4,Seventh,Pinsir,['Grass'],Pokémon,['Basic'],110.0,,Uncommon,Grip and Squeeze|Hammer In,45.0,Pinsir
sm8-5,Seventh,Chikorita,['Grass'],Pokémon,['Basic'],60.0,['Bayleef'],Common,Synthesis|Razor Leaf,20.0,"Chikorita, Bayleef, Meganium"
sm8-6,Seventh,Chikorita,['Grass'],Pokémon,['Basic'],70.0,['Bayleef'],Common,Mini Drain,10.0,"Chikorita, Bayleef, Meganium"
sm8-7,Seventh,Bayleef,['Grass'],Pokémon,['Stage 1'],100.0,['Meganium'],Uncommon,Soothing Scent|Razor Leaf,35.0,
sm8-8,Seventh,Meganium,['Grass'],Pokémon,['Stage 2'],150.0,,Rare Holo,Solar Beam,110.0,
sm8-9,Seventh,Spinarak,['Grass'],Pokémon,['Basic'],50.0,['Ariados'],Common,Spider Scram|Sting,10.0,"Spinarak, Ariados"
sm8-10,Seventh,Ariados,['Grass'],Pokémon,['Stage 1'],110.0,,Uncommon,Trapping Thread|Poison Jab,50.0,
sm8-11,Seventh,Hoppip,['Grass'],Pokémon,['Basic'],30.0,['Skiploom'],Common,Multiply,31.73951305368143,"Hoppip, Skiploom, Jumpluff"
sm8-12,Seventh,Hoppip,['Grass'],Pokémon,['Basic'],40.0,['Skiploom'],Common,Tackle,20.0,"Hoppip, Skiploom, Jumpluff"
sm8-13,Seventh,Skiploom,['Grass'],Pokémon,['Stage 1'],60.0,['Jumpluff'],Uncommon,Tackle,30.0,
sm8-14,Seventh,Jumpluff,['Grass'],Pokémon,['Stage 2'],70.0,,Rare Holo,Lost March,31.73951305368143,
sm8-15,Seventh,Pineco,['Grass'],Pokémon,['Basic'],60.0,['Forretress'],Common,Continuous Headbutt,31.73951305368143,"Pineco, Forretress"
sm8-16,Seventh,Shuckle,['Grass'],Pokémon,['Basic'],60.0,,Uncommon,Energy Drink,31.73951305368143,Shuckle
sm8-18,Seventh,Heracross,['Grass'],Pokémon,['Basic'],120.0,,Uncommon,Tackle|Powerful Friends,20.0,Heracross
sm8-20,Seventh,Treecko,['Grass'],Pokémon,['Basic'],60.0,['Grovyle'],Common,Find a Friend,31.73951305368143,"Treecko, Grovyle, Sceptile"
sm8-21,Seventh,Grovyle,['Grass'],Pokémon,['Stage 1'],80.0,['Sceptile'],Uncommon,Slicing Blade,40.0,
sm8-23,Seventh,Wurmple,['Grass'],Pokémon,['Basic'],60.0,"['Silcoon', 'Cascoon']",Common,Ram,10.0,"Wurmple, Silcoon, Beautifly, Cascoon, Dustox"
sm8-24,Seventh,Wurmple,['Grass'],Pokémon,['Basic'],60.0,"['Silcoon', 'Cascoon']",Common,Poison Sting,31.73951305368143,"Wurmple, Silcoon, Beautifly, Cascoon, Dustox"
sm8-25,Seventh,Silcoon,['Grass'],Pokémon,['Stage 1'],80.0,['Beautifly'],Uncommon,Cocoon Collector|Rolling Tackle,20.0,
sm8-26,Seventh,Beautifly,['Grass'],Pokémon,['Stage 2'],130.0,,Rare,Skill Dive|Butterfly Edge,30.0,
sm8-27,Seventh,Cascoon,['Grass'],Pokémon,['Stage 1'],70.0,['Dustox'],Uncommon,Cocoon Collector|Ram,30.0,
sm8-28,Seventh,Dustox,['Grass'],Pokémon,['Stage 2'],140.0,,Rare,Gust,70.0,
sm8-29,Seventh,Nincada,['Grass'],Pokémon,['Basic'],40.0,['Ninjask'],Common,Fury Swipes,31.73951305368143,"Nincada, Ninjask, Shedinja"
sm8-30,Seventh,Ninjask,['Grass'],Pokémon,['Stage 1'],80.0,['Shedinja'],Uncommon,X-Scissor,31.73951305368143,
sm8-31,Seventh,Combee,['Grass'],Pokémon,['Basic'],40.0,['Vespiquen'],Common,Bee March,31.73951305368143,"Combee, Vespiquen"
sm8-32,Seventh,Vespiquen,['Grass'],Pokémon,['Stage 1'],120.0,,Uncommon,Commanding Queen,120.0,
sm8-33,Seventh,Shaymin,['Grass'],Pokémon,['Basic'],70.0,,Rare Holo,Ram,30.0,Shaymin
sm8-35,Seventh,Skiddo,['Grass'],Pokémon,['Basic'],70.0,['Gogoat'],Common,Collect|Vine Whip,20.0,"Skiddo, Gogoat"
sm8-36,Seventh,Gogoat,['Grass'],Pokémon,['Stage 1'],130.0,,Uncommon,Leaf Wallop|Solar Beam,70.0,
sm8-37,Seventh,Tapu Bulu,['Grass'],Pokémon,['Basic'],130.0,,Rare Holo,Heavy Punch|Wild Tackle,120.0,Tapu Bulu
sm8-38,Seventh,Moltres,['Fire'],Pokémon,['Basic'],120.0,,Rare,Assisting Heater|Fire Wing,60.0,Moltres
sm8-39,Seventh,Cyndaquil,['Fire'],Pokémon,['Basic'],60.0,['Quilava'],Common,Smokescreen,10.0,"Cyndaquil, Quilava, Typhlosion"
sm8-40,Seventh,Cyndaquil,['Fire'],Pokémon,['Basic'],70.0,['Quilava'],Common,Hammer In,30.0,"Cyndaquil, Quilava, Typhlosion"
sm8-41,Seventh,Quilava,['Fire'],Pokémon,['Stage 1'],90.0,['Typhlosion'],Uncommon,Hammer In|Super Singe,45.0,
sm8-42,Seventh,Typhlosion,['Fire'],Pokémon,['Stage 2'],160.0,,Rare Holo,Lost Flame,120.0,
sm8-43,Seventh,Slugma,['Fire'],Pokémon,['Basic'],80.0,['Magcargo'],Common,Stampede|Flamethrower,40.0,"Slugma, Magcargo"
sm8-45,Seventh,Houndour,['Fire'],Pokémon,['Basic'],60.0,['Houndoom'],Common,Team Hunt|Flare,10.0,"Houndour, Houndoom"
sm8-46,Seventh,Houndoom,['Fire'],Pokémon,['Stage 1'],110.0,,Rare,Nasty Plot|Attack Operation,31.73951305368143,
sm8-47,Seventh,Entei,['Fire'],Pokémon,['Basic'],130.0,,Rare,Fire Fang|Eruption,20.0,Entei
sm8-48,Seventh,Heatran,['Fire'],Pokémon,['Basic'],140.0,,Rare Holo,Lava Burn|Heat Bazooka,105.0,Heatran
sm8-49,Seventh,Victini,['Fire'],Pokémon,['Basic'],70.0,,Rare,V-Beatdown,31.73951305368143,Victini
sm8-50,Seventh,Litleo,['Fire'],Pokémon,['Basic'],60.0,['Pyroar'],Common,Take Down,30.0,"Litleo, Pyroar"
sm8-51,Seventh,Pyroar,['Fire'],Pokémon,['Stage 1'],130.0,,Rare,Crunch|Heat Blast,60.0,
sm8-53,Seventh,Alolan Vulpix,['Water'],Pokémon,['Basic'],60.0,['Ninetales'],Common,Gnaw,20.0,"Alolan Vulpix, Ninetales"
sm8-54,Seventh,Slowpoke,['Water'],Pokémon,['Basic'],70.0,"['Slowbro', 'Slowking']",Common,Yawn,31.73951305368143,"Slowpoke, Slowbro, Slowking"
sm8-55,Seventh,Slowking,['Water'],Pokémon,['Stage 1'],120.0,,Rare,Memory Melt|Psychic,31.73951305368143,
sm8-56,Seventh,Lapras,['Water'],Pokémon,['Basic'],120.0,,Rare,Ice Beam,50.0,Lapras
sm8-57,Seventh,Delibird,['Water'],Pokémon,['Basic'],90.0,,Uncommon,Happy Delivery|Flap,30.0,Delibird
sm8-58,Seventh,Mantine,['Water'],Pokémon,['Basic'],120.0,,Uncommon,Surf,100.0,Mantine
sm8-59,Seventh,Suicune,['Water'],Pokémon,['Basic'],110.0,,Rare Holo,Aurora Gain,70.0,Suicune
sm8-61,Seventh,Cubchoo,['Water'],Pokémon,['Basic'],70.0,['Beartic'],Common,Secondary Chills|Beat,20.0,"Cubchoo, Beartic"
sm8-62,Seventh,Beartic,['Water'],Pokémon,['Stage 1'],140.0,,Rare,Resolute Claws|Blizzard Burn,150.0,
sm8-63,Seventh,White Kyurem,['Water'],Pokémon,['Basic'],130.0,,Rare Holo,Field Crush|Freezing Flames,30.0,White Kyurem
sm8-64,Seventh,Popplio,['Water'],Pokémon,['Basic'],60.0,['Brionne'],Common,Disarming Voice,20.0,"Popplio, Brionne, Primarina"
sm8-65,Seventh,Popplio,['Water'],Pokémon,['Basic'],70.0,['Brionne'],Common,Blot,10.0,"Popplio, Brionne, Primarina"
sm8-66,Seventh,Brionne,['Water'],Pokémon,['Stage 1'],90.0,['Primarina'],Uncommon,Captivate|Water Gun,20.0,
sm8-67,Seventh,Primarina,['Water'],Pokémon,['Stage 2'],150.0,,Rare,Hypno Splash,80.0,
sm8-68,Seventh,Mareanie,['Water'],Pokémon,['Basic'],50.0,['Toxapex'],Common,Spike Cannon,31.73951305368143,"Mareanie, Toxapex"
sm8-69,Seventh,Toxapex,['Water'],Pokémon,['Stage 1'],120.0,,Rare,Poison Sting|Venom Fever,31.73951305368143,
sm8-70,Seventh,Bruxish,['Water'],Pokémon,['Basic'],90.0,,Common,Mind Bend|Follow the Wound,20.0,Bruxish
sm8-71,Seventh,Electabuzz,['Lightning'],Pokémon,['Basic'],80.0,['Electivire'],Uncommon,Thunder Shock,30.0,"Electabuzz, Electivire"
sm8-72,Seventh,Electivire,['Lightning'],Pokémon,['Stage 1'],140.0,,Rare,Electrocharge|High-Voltage Knuckle,190.0,
sm8-73,Seventh,Chinchou,['Lightning'],Pokémon,['Basic'],60.0,['Lanturn'],Common,Thunder Wave|Lightning Ball,20.0,"Chinchou, Lanturn"
sm8-74,Seventh,Lanturn,['Lightning'],Pokémon,['Stage 1'],110.0,,Rare,Salvage|Signal Beam,50.0,
sm8-75,Seventh,Mareep,['Lightning'],Pokémon,['Basic'],50.0,['Flaaffy'],Common,Tackle,20.0,"Mareep, Flaaffy, Ampharos"
sm8-76,Seventh,Mareep,['Lightning'],Pokémon,['Basic'],60.0,['Flaaffy'],Common,Thunder Shock,10.0,"Mareep, Flaaffy, Ampharos"
sm8-77,Seventh,Flaaffy,['Lightning'],Pokémon,['Stage 1'],80.0,['Ampharos'],Uncommon,Signal Beam,40.0,
sm8-78,Seventh,Ampharos,['Lightning'],Pokémon,['Stage 2'],150.0,,Rare Holo,Split Bomb,31.73951305368143,
sm8-79,Seventh,Raikou,['Lightning'],Pokémon,['Basic'],120.0,,Rare,Lost Voltage,31.73951305368143,Raikou
sm8-80,Seventh,Pachirisu,['Lightning'],Pokémon,['Basic'],70.0,,Common,Overshort,31.73951305368143,Pachirisu
sm8-81,Seventh,Blitzle,['Lightning'],Pokémon,['Basic'],70.0,['Zebstrika'],Common,Flop|Zap Kick,15.0,"Blitzle, Zebstrika"
sm8-82,Seventh,Zebstrika,['Lightning'],Pokémon,['Stage 1'],110.0,,Rare,Head Bolt,60.0,
sm8-83,Seventh,Stunfisk,['Lightning'],Pokémon,['Basic'],110.0,,Common,Flail|Thunder Blast,50.0,Stunfisk
sm8-84,Seventh,Dedenne,['Lightning'],Pokémon,['Basic'],70.0,,Common,Nuzzle|Nuzzle Shot,31.73951305368143,Dedenne
sm8-85,Seventh,Tapu Koko,['Lightning'],Pokémon,['Basic'],120.0,,Rare Holo,Strafe|Flashing Bolt,75.0,Tapu Koko
sm8-87,Seventh,Natu,['Psychic'],Pokémon,['Basic'],40.0,['Xatu'],Common,Lost March,31.73951305368143,"Natu, Xatu"
sm8-88,Seventh,Xatu,['Psychic'],Pokémon,['Stage 1'],100.0,,Uncommon,Energy Gaze|Psychic Sphere,80.0,
sm8-89,Seventh,Espeon,['Psychic'],Pokémon,['Stage 1'],90.0,,Rare,Allure|Energy Crush,31.73951305368143,
sm8-90,Seventh,Unown,['Psychic'],Pokémon,['Basic'],60.0,,Rare,Hidden Power,10.0,Unown
sm8-91,Seventh,Unown,['Psychic'],Pokémon,['Basic'],60.0,,Rare,Hidden Power,10.0,Unown
sm8-92,Seventh,Unown,['Psychic'],Pokémon,['Basic'],60.0,,Rare,Hidden Power,10.0,Unown
sm8-93,Seventh,Wobbuffet,['Psychic'],Pokémon,['Basic'],110.0,,Rare,Knock Away,31.73951305368143,Wobbuffet
sm8-94,Seventh,Girafarig,['Psychic'],Pokémon,['Basic'],90.0,,Uncommon,Get Lost|Mind Shock,70.0,Girafarig
sm8-95,Seventh,Shedinja,['Psychic'],Pokémon,['Stage 1'],40.0,,Rare,Haunt,31.73951305368143,
sm8-96,Seventh,Sableye,['Psychic'],Pokémon,['Basic'],80.0,,Uncommon,Quick Hunt|Cursed Drop,31.73951305368143,Sableye
sm8-97,Seventh,Giratina,['Psychic'],Pokémon,['Basic'],130.0,,Rare Holo,Shadow Impact,130.0,Giratina
sm8-99,Seventh,Yamask,['Psychic'],Pokémon,['Basic'],70.0,['Cofagrigus'],Common,Haunt,31.73951305368143,"Yamask, Cofagrigus"
sm8-100,Seventh,Cofagrigus,['Psychic'],Pokémon,['Stage 1'],120.0,,Rare,Spirit Juggling,31.73951305368143,
sm8-101,Seventh,Litwick,['Psychic'],Pokémon,['Basic'],60.0,['Lampent'],Common,Haunt,31.73951305368143,"Litwick, Lampent, Chandelure"
sm8-102,Seventh,Lampent,['Psychic'],Pokémon,['Stage 1'],80.0,['Chandelure'],Uncommon,Haunt,31.73951305368143,
sm8-103,Seventh,Chandelure,['Psychic'],Pokémon,['Stage 2'],140.0,,Rare Holo,Cursed Drop|Vortex of Pain,31.73951305368143,
sm8-104,Seventh,Meloetta,['Psychic'],Pokémon,['Basic'],80.0,,Rare,Sing|Miracle Harmony,31.73951305368143,Meloetta
sm8-105,Seventh,Mareanie,['Psychic'],Pokémon,['Basic'],60.0,['Toxapex'],Common,Peck|Pin Missile,10.0,"Mareanie, Toxapex"
sm8-109,Seventh,Onix,['Fighting'],Pokémon,['Basic'],120.0,['Steelix'],Common,Land Crush,120.0,"Onix, Steelix"
sm8-110,Seventh,Sudowoodo,['Fighting'],Pokémon,['Basic'],110.0,,Uncommon,Reply Strongly,31.73951305368143,Sudowoodo
sm8-111,Seventh,Phanpy,['Fighting'],Pokémon,['Basic'],80.0,['Donphan'],Common,Last Resort,50.0,"Phanpy, Donphan"
sm8-112,Seventh,Donphan,['Fighting'],Pokémon,['Stage 1'],130.0,,Rare,Rolling Spin,70.0,
sm8-113,Seventh,Hitmontop,['Fighting'],Pokémon,['Basic'],80.0,,Uncommon,Rapid Spin|Triple Kick,30.0,Hitmontop
sm8-114,Seventh,Larvitar,['Fighting'],Pokémon,['Basic'],50.0,['Pupitar'],Common,Bite,10.0,"Larvitar, Pupitar, Tyranitar"
sm8-115,Seventh,Larvitar,['Fighting'],Pokémon,['Basic'],60.0,['Pupitar'],Common,Second Strike,31.73951305368143,"Larvitar, Pupitar, Tyranitar"
sm8-116,Seventh,Pupitar,['Fighting'],Pokémon,['Stage 1'],70.0,['Tyranitar'],Uncommon,Hammer In,30.0,
sm8-117,Seventh,Carbink,['Fighting'],Pokémon,['Basic'],90.0,,Common,Diamond Gate|Guard Press,60.0,Carbink
sm8-118,Seventh,Alolan Meowth,['Darkness'],Pokémon,['Basic'],60.0,['Persian'],Common,Spoil the Fun,31.73951305368143,"Alolan Meowth, Persian"
sm8-119,Seventh,Alolan Persian,['Darkness'],Pokémon,['Stage 1'],90.0,,Rare,Empty Threat,31.73951305368143,
sm8-120,Seventh,Umbreon,['Darkness'],Pokémon,['Stage 1'],110.0,,Rare,Retaliate|Dark Cutter,60.0,
sm8-122,Seventh,Alolan Diglett,['Metal'],Pokémon,['Basic'],50.0,['Dugtrio'],Common,Call for Family,31.73951305368143,"Alolan Diglett, Dugtrio"
sm8-123,Seventh,Alolan Dugtrio,['Metal'],Pokémon,['Stage 1'],90.0,,Uncommon,Digging Dash,60.0,
sm8-124,Seventh,Forretress,['Metal'],Pokémon,['Stage 1'],110.0,,Rare,Thorny Eruption|Lost Blast,190.0,
sm8-125,Seventh,Steelix,['Metal'],Pokémon,['Stage 1'],180.0,,Rare,Hammer In|Iron Tackle,130.0,
sm8-126,Seventh,Scizor,['Metal'],Pokémon,['Stage 1'],120.0,,Rare Holo,Special Blow,31.73951305368143,
sm8-127,Seventh,Dialga,['Metal'],Pokémon,['Basic'],130.0,,Rare Holo,Turn Back Time|Power Blast,95.0,Dialga
sm8-128,Seventh,Durant,['Metal'],Pokémon,['Basic'],80.0,,Common,Knock Over|Mountain Munch,20.0,Durant
sm8-129,Seventh,Cobalion,['Metal'],Pokémon,['Basic'],120.0,,Rare Holo,Guard Press|Metal Arms,30.0,Cobalion
sm8-131,Seventh,Magearna,['Metal'],Pokémon,['Basic'],90.0,,Uncommon,Minor Errand-Running|Energy Press,31.73951305368143,Magearna
sm8-133,Seventh,Jigglypuff,['Fairy'],Pokémon,['Basic'],70.0,['Wigglytuff'],Common,Pound|Sing,10.0,"Jigglypuff, Wigglytuff"
sm8-134,Seventh,Wigglytuff,['Fairy'],Pokémon,['Stage 1'],120.0,,Rare,Expand|Charmed Slap,30.0,
sm8-135,Seventh,Marill,['Fairy'],Pokémon,['Basic'],70.0,['Azumarill'],Common,Magical Shot,30.0,"Marill, Azumarill"
sm8-136,Seventh,Azumarill,['Fairy'],Pokémon,['Stage 1'],100.0,,Rare,Polka-Dot Search|Play Rough,31.73951305368143,
sm8-137,Seventh,Snubbull,['Fairy'],Pokémon,['Basic'],70.0,['Granbull'],Common,Make a Mess,31.73951305368143,"Snubbull, Granbull"
sm8-138,Seventh,Granbull,['Fairy'],Pokémon,['Stage 1'],130.0,,Rare,All Out|Giant Fangs,110.0,
sm8-139,Seventh,Ralts,['Fairy'],Pokémon,['Basic'],50.0,['Kirlia'],Common,Beckon|Beat,20.0,"Ralts, Kirlia, Gardevoir, Gallade"
sm8-140,Seventh,Kirlia,['Fairy'],Pokémon,['Stage 1'],80.0,"['Gardevoir', 'Gallade']",Uncommon,Beat|Disarming Voice,35.0,
sm8-141,Seventh,Gardevoir,['Fairy'],Pokémon,['Stage 2'],130.0,,Rare Holo,Brilliant Search|Sensitive Ray,31.73951305368143,
sm8-142,Seventh,Dedenne,['Fairy'],Pokémon,['Basic'],70.0,,Uncommon,Zzzap Touch,10.0,Dedenne
sm8-143,Seventh,Carbink,['Fairy'],Pokémon,['Basic'],90.0,,Uncommon,Wonder Ray|Power Gem,45.0,Carbink
sm8-145,Seventh,Cutiefly,['Fairy'],Pokémon,['Basic'],30.0,['Ribombee'],Common,Sweet Scent,31.73951305368143,"Cutiefly, Ribombee"
sm8-146,Seventh,Ribombee,['Fairy'],Pokémon,['Stage 1'],60.0,,Rare,Stampede,20.0,
sm8-147,Seventh,Morelull,['Fairy'],Pokémon,['Basic'],60.0,['Shiinotic'],Common,Perplex,31.73951305368143,"Morelull, Shiinotic"
sm8-148,Seventh,Shiinotic,['Fairy'],Pokémon,['Stage 1'],100.0,,Uncommon,Dream's Touch,50.0,
sm8-150,Seventh,Tapu Lele,['Fairy'],Pokémon,['Basic'],110.0,,Rare Holo,Magical Shot,70.0,Tapu Lele
sm8-151,Seventh,Tapu Fini,['Fairy'],Pokémon,['Basic'],120.0,,Rare Holo,Dream Away|Wonder Shine,100.0,Tapu Fini
sm8-152,Seventh,Chansey,['Colorless'],Pokémon,['Basic'],100.0,['Blissey'],Common,Healing Pirouette|Sympathetic Slap,100.0,"Chansey, Blissey"
sm8-153,Seventh,Blissey,['Colorless'],Pokémon,['Stage 1'],160.0,,Rare Holo,Powerful Slap,31.73951305368143,
sm8-155,Seventh,Eevee,['Colorless'],Pokémon,['Basic'],60.0,"['Vaporeon', 'Jolteon', 'Flareon', 'Sylveon', 'Espeon', 'Umbreon', 'Leafeon', 'Glaceon']",Common,Gnaw,20.0,"Eevee, Vaporeon, Jolteon, Flareon, Sylveon, Espeon, Umbreon, Leafeon, Glaceon"
sm8-156,Seventh,Stantler,['Colorless'],Pokémon,['Basic'],110.0,,Uncommon,Mystifying Horns|Enhanced Horns,31.73951305368143,Stantler
sm8-157,Seventh,Smeargle,['Colorless'],Pokémon,['Basic'],80.0,,Rare,Stunning Likeness|Tail Smash,30.0,Smeargle
sm8-158,Seventh,Miltank,['Colorless'],Pokémon,['Basic'],130.0,,Rare,Milk Cannon,31.73951305368143,Miltank
sm8-160,Seventh,Ho-Oh,['Colorless'],Pokémon,['Basic'],130.0,,Rare,Rainbow Burn,31.73951305368143,Ho-Oh
sm8-161,Seventh,Kecleon,['Colorless'],Pokémon,['Basic'],80.0,,Uncommon,Tongue Smack,31.73951305368143,Kecleon
